[2026-04-30 11:12:21] ColDense Individual Sample Performance
================================================================
Format: Category | Sample_Name | M | K | N | NNZ | WindowNum | BlockNum | FillRate | Performance(us)
BigData | m133-b3 | 200208 | 200208 | 256 | 800800 | 12513 | 44037 | 0.07 | 1226.664551
BigData | mk13-b5 | 135136 | 270272 | 256 | 810810 | 8446 | 44403 | 0.07 | 1187.243774
BigData | n4c6-b7 | 163216 | 104128 | 256 | 1305720 | 10201 | 69897 | 0.07 | 1858.057129
BigData | n4c6-b8 | 198896 | 163216 | 256 | 1790055 | 12431 | 97119 | 0.07 | 2567.131348
BigData | n4c6-b9 | 186560 | 198896 | 256 | 1865580 | 11660 | 102347 | 0.07 | 2707.993896
BigData | n4c6-b10 | 132416 | 186560 | 256 | 1456422 | 8276 | 80650 | 0.07 | 2127.502441
BigData | neos1 | 131584 | 133488 | 256 | 599590 | 8224 | 31083 | 0.08 | 909.478210
BigData | neos2 | 132576 | 134128 | 256 | 685087 | 8286 | 31574 | 0.08 | 883.417664
BigData | torso1 | 116160 | 116160 | 256 | 8516500 | 7260 | 63705 | 0.52 | 2777.075684
BigData | torso2 | 115968 | 115968 | 256 | 1033473 | 7248 | 28992 | 0.14 | 768.735352
BigData | crashbasis | 160000 | 160000 | 256 | 1750416 | 10000 | 59896 | 0.11 | 1567.671387
BigData | majorbasis | 160000 | 160000 | 256 | 1750416 | 10000 | 59896 | 0.11 | 1568.191406
BigData | soc-sign-epinions | 131840 | 131840 | 256 | 841372 | 8240 | 50719 | 0.06 | 7206.903809
BigData | sx-superuser_A2Q | 194096 | 194096 | 256 | 403578 | 12131 | 30551 | 0.05 | 3288.865723
BigData | sx-superuser_C2A | 194096 | 194096 | 256 | 289487 | 12131 | 23727 | 0.05 | 2412.228271
BigData | sx-superuser_C2Q | 194096 | 194096 | 256 | 291030 | 12131 | 25231 | 0.05 | 1858.637207
BigData | sx-superuser | 194096 | 194096 | 256 | 924886 | 12131 | 62564 | 0.06 | 6628.312500

[2026-05-01 16:02:19] ColDense Individual Sample Performance
================================================================
Format: Category | Sample_Name | M | K | N | NNZ | WindowNum | BlockNum | FillRate | Performance(us)
================================================================

[2026-05-01 16:11:54] ColDense Individual Sample Performance
================================================================
Format: Category | Sample_Name | M | K | N | NNZ | WindowNum | BlockNum | FillRate | Performance(us)
================================================================
Pajek | patents_main | 240560 | 240560 | 256 | 560943 | 15035 | 40643 | 0.05 | 1330.766602

[2026-05-01 16:46:11] ColDense Individual Sample Performance
================================================================
Format: Category | Sample_Name | M | K | N | NNZ | WindowNum | BlockNum | FillRate | Performance(us)
================================================================
BigData | kron_g500-logn18 | 262144 | 262144 | 256 | 10583222 | 16384 | 627338 | 0.07 | 29555.230469
BigData | sgpf5y6 | 246080 | 312544 | 256 | 831976 | 15380 | 60151 | 0.05 | 1600.232056

